PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"4707428","The activated partial thromboplastin time","Chin JL.","N Engl J Med. 1973 Jun 28;288(26):1410.","Chin JL","N Engl J Med","1973","1973/06/28","","",""
"4707427","Family contacts of HAA-positive persons","Dietzman DE, Madden DL, Sever JL, Dunlop B.","N Engl J Med. 1973 Jun 28;288(26):1409-10.","Dietzman DE","N Engl J Med","1973","1973/06/28","","",""
"4707426","Viral hepatitis B and Dane particles","Moulias RL, Couleru O, Goust JM.","N Engl J Med. 1973 Jun 28;288(26):1409. doi: 10.1056/NEJM197306282882618.","Moulias RL","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882618"
"4707425","Production of uniform data for health-care plans","Shapiro S.","N Engl J Med. 1973 Jun 28;288(26):1407-8. doi: 10.1056/NEJM197306282882615.","Shapiro S","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882615"
"4707424","Antenatal detection of the sphingolipidoses","Percy AK.","N Engl J Med. 1973 Jun 28;288(26):1405-6. doi: 10.1056/NEJM197306282882613.","Percy AK","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882613"
"4707423","Failure of metronidazole to cure hepatic amebic abscess","Griffin FM Jr.","N Engl J Med. 1973 Jun 28;288(26):1397. doi: 10.1056/NEJM197306282882610.","Griffin FM Jr","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882610"
"4707422","A safe approach to pacing during coronary angiography","Anand RK, Smith SA, Starobin OE.","N Engl J Med. 1973 Jun 28;288(26):1395-6. doi: 10.1056/NEJM197306282882608.","Anand RK","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882608"
"4707421","Shattuck lecture--the American health-care scene. Views from a foundation perspective","Rogers DE.","N Engl J Med. 1973 Jun 28;288(26):1377-83. doi: 10.1056/NEJM197306282882605.","Rogers DE","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882605"
"4707420","An inter-familial outbreak of Yersinia enterocolitica enteritis","Gutman LT, Ottesen EA, Quan TJ, Noce PS, Katz SL.","N Engl J Med. 1973 Jun 28;288(26):1372-7. doi: 10.1056/NEJM197306282882604.","Gutman LT","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882604"
"4707419","Infantile metachromatic leukodystrophy. Confirmation of a prenatal diagnosis","Leroy JG, Van Elsen AF, Martin JJ, Dumon JE, Hulet AE, Okada S, Navarro C.","N Engl J Med. 1973 Jun 28;288(26):1365-9. doi: 10.1056/NEJM197306282882602.","Leroy JG","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882602"
"4575024","Neural regulation of growth hormone secretion","Martin JB.","N Engl J Med. 1973 Jun 28;288(26):1384-93. doi: 10.1056/NEJM197306282882606.","Martin JB","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882606"
"4541030","Two genetic variants of von Willebrand's disease","Veltkamp JJ, van Oosterom AT.","N Engl J Med. 1973 Jun 28;288(26):1411-2. doi: 10.1056/NEJM197306282882623.","Veltkamp JJ","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882623"
"4350531","Congenital cytomegalovirus infection","Hanshaw JB.","N Engl J Med. 1973 Jun 28;288(26):1406-7. doi: 10.1056/NEJM197306282882614.","Hanshaw JB","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882614"
"4350530","Median-nerve neuropathy after percutaneous puncture of the brachial artery in patients receiving anticoagulants","Macon WL 4th, Futrell JW.","N Engl J Med. 1973 Jun 28;288(26):1396. doi: 10.1056/NEJM197306282882609.","Macon WL 4th","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882609"
"4350529","Infant of the addicted mother","Zelson C.","N Engl J Med. 1973 Jun 28;288(26):1393-5. doi: 10.1056/NEJM197306282882607.","Zelson C","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882607"
"4350528","Inapparent congenital cytomegalovirus infection. A follow-up study","Kumar ML, Nankervis GA, Gold E.","N Engl J Med. 1973 Jun 28;288(26):1370-2. doi: 10.1056/NEJM197306282882603.","Kumar ML","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882603"
"4350527","Transmission of rhinovirus colds by self-inoculation","Hendley JO, Wenzel RP, Gwaltney JM Jr.","N Engl J Med. 1973 Jun 28;288(26):1361-4. doi: 10.1056/NEJM197306282882601.","Hendley JO","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882601"
"4267618","Giardiasis in travelers to the Soviet Union","Fiumara N.","N Engl J Med. 1973 Jun 28;288(26):1410-1. doi: 10.1056/NEJM197306282882619.","Fiumara N","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882619"
"4196462","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 26-1973","","N Engl J Med. 1973 Jun 28;288(26):1400-4. doi: 10.1056/NEJM197306282882612.","","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882612"
"4145280","Hospital workers in dispute--harmonizing Europe","Lister J.","N Engl J Med. 1973 Jun 28;288(26):1397-9. doi: 10.1056/NEJM197306282882611.","Lister J","N Engl J Med","1973","1973/06/28","","","10.1056/NEJM197306282882611"
"4735895","Evaluating the quality of medical care","Williamson JW.","N Engl J Med. 1973 Jun 21;288(25):1352-3. doi: 10.1056/NEJM197306212882509.","Williamson JW","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882509"
"4706284","Tight-girdle syndrome","Schwartz M.","N Engl J Med. 1973 Jun 21;288(25):1359.","Schwartz M","N Engl J Med","1973","1973/06/21","","",""
"4706283","The Swedish system of medical care","","N Engl J Med. 1973 Jun 21;288(25):1359. doi: 10.1056/NEJM197306212882521.","","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882521"
"4706282","Homovanillic acid in cerebrospinal fluid of alcoholics","Roos BE, Silfverskiöld BP.","N Engl J Med. 1973 Jun 21;288(25):1358-9.","Roos BE","N Engl J Med","1973","1973/06/21","","",""
"4706281","Lymphocyte-depletion Hodgkin's disease","Schnitzer B, Schulte TA.","N Engl J Med. 1973 Jun 21;288(25):1358. doi: 10.1056/NEJM197306212882518.","Schnitzer B","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882518"
"4706280","Details of poliomyelitis outbreak","Kraus G.","N Engl J Med. 1973 Jun 21;288(25):1357-8.","Kraus G","N Engl J Med","1973","1973/06/21","","",""
"4706279","Efficacy of rubella immunization","Hinman AR, Redmond S.","N Engl J Med. 1973 Jun 21;288(25):1357. doi: 10.1056/NEJM197306212882516.","Hinman AR","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882516"
"4706278","Effects of digoxin","","N Engl J Med. 1973 Jun 21;288(25):1356-7. doi: 10.1056/NEJM197306212882514.","","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882514"
"4706277","Catecholamines and hypertension","Moss J.","N Engl J Med. 1973 Jun 21;288(25):1355-6. doi: 10.1056/nejm197306212882513.","Moss J","N Engl J Med","1973","1973/06/21","","","10.1056/nejm197306212882513"
"4706276","Coronary-artery spasm","White PD.","N Engl J Med. 1973 Jun 21;288(25):1355. doi: 10.1056/NEJM197306212882512.","White PD","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882512"
"4706275","Quality-of-care assessment: choosing a method for peer review","Brook RH, Appel FA.","N Engl J Med. 1973 Jun 21;288(25):1323-9. doi: 10.1056/NEJM197306212882504.","Brook RH","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882504"
"4706274","The mucosal lesion of the proximal small intestine in acute infectious nonbacterial gastroenteritis","Schreiber DS, Blacklow NR, Trier JS.","N Engl J Med. 1973 Jun 21;288(25):1318-23. doi: 10.1056/NEJM197306212882503.","Schreiber DS","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882503"
"4574724","Francis Minot Rackemann, M.D","","N Engl J Med. 1973 Jun 21;288(25):1354. doi: 10.1056/NEJM197306212882511.","","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882511"
"4574723","Cable from Cathay","Malt RA, McDowell F.","N Engl J Med. 1973 Jun 21;288(25):1353-4. doi: 10.1056/NEJM197306212882510.","Malt RA","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882510"
"4574722","Biochemistry of the renal glomerular basement membrane and its alterations in diabetes mellitus","Spiro RG.","N Engl J Med. 1973 Jun 21;288(25):1337-42. doi: 10.1056/NEJM197306212882506.","Spiro RG","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882506"
"4513301","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 25-1973","","N Engl J Med. 1973 Jun 21;288(25):1343-50. doi: 10.1056/NEJM197306212882507.","","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882507"
"4267537","Multiple pregnancy. 2","Benirschke K, Kim CK.","N Engl J Med. 1973 Jun 21;288(25):1329-36. doi: 10.1056/NEJM197306212882505.","Benirschke K","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882505"
"4145199","Childhood bacteremia","Smith AL.","N Engl J Med. 1973 Jun 21;288(25):1351-2. doi: 10.1056/NEJM197306212882508.","Smith AL","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882508"
"4145198","Bacteremia in febrile children seen in a ""walk-in"" pediatric clinic","McGowan JE Jr, Bratton L, Klein JO, Finland M.","N Engl J Med. 1973 Jun 21;288(25):1309-12. doi: 10.1056/NEJM197306212882501.","McGowan JE Jr","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882501"
"4122370","Peripheral thymus-dependent (T) lymphocytes in Graves's disease and Hashimoto's thyroiditis","Farid NR, Munro RE, Row VV, Volpé R.","N Engl J Med. 1973 Jun 21;288(25):1313-7. doi: 10.1056/NEJM197306212882502.","Farid NR","N Engl J Med","1973","1973/06/21","","","10.1056/NEJM197306212882502"
"4703330","Doctors and the draft","","N Engl J Med. 1973 Jun 14;288(24):1305-6.","","N Engl J Med","1973","1973/06/14","","",""
"4703329","Human rights and research","Malovany RJ, Rosen O, Messenger E, Harrison S, Wayne P, Green L, Wald P, Cohen J.","N Engl J Med. 1973 Jun 14;288(24):1305. doi: 10.1056/NEJM197306142882425.","Malovany RJ","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882425"
"4703328","Colonoscopic polypectomy: a caveat","Livstone EM, Greene FL, Troncale FJ.","N Engl J Med. 1973 Jun 14;288(24):1304-5.","Livstone EM","N Engl J Med","1973","1973/06/14","","",""
"4703327","Neutrophil clumping in NBT tests","Graham RC Jr.","N Engl J Med. 1973 Jun 14;288(24):1304. doi: 10.1056/NEJM197306142882423.","Graham RC Jr","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882423"
"4703326","Problems with lidocaine therapy","Adler JJ.","N Engl J Med. 1973 Jun 14;288(24):1303.","Adler JJ","N Engl J Med","1973","1973/06/14","","",""
"4703325","Chest pain with pulmonic stenosis","Lasser RP.","N Engl J Med. 1973 Jun 14;288(24):1302.","Lasser RP","N Engl J Med","1973","1973/06/14","","",""
"4703324","Properdin levels in pneumonia","Coonrod JD.","N Engl J Med. 1973 Jun 14;288(24):1302. doi: 10.1056/nejm197306142882417.","Coonrod JD","N Engl J Med","1973","1973/06/14","","","10.1056/nejm197306142882417"
"4703323","Bacterial infection in sickle-cell anemia","Craddock PR.","N Engl J Med. 1973 Jun 14;288(24):1301-2. doi: 10.1056/nejm197306142882416.","Craddock PR","N Engl J Med","1973","1973/06/14","","","10.1056/nejm197306142882416"
"4703322","Colchicine for Mediterranean fever","","N Engl J Med. 1973 Jun 14;288(24):1301. doi: 10.1056/NEJM197306142882415.","","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882415"
"4703321","Newborn screening for metabolic disorders","","N Engl J Med. 1973 Jun 14;288(24):1299-300. doi: 10.1056/nejm197306142882414.","","N Engl J Med","1973","1973/06/14","","","10.1056/nejm197306142882414"
"4703320","Blind as a clinical investigator","Ingelfinger FJ.","N Engl J Med. 1973 Jun 14;288(24):1299. doi: 10.1056/nejm197306142882413.","Ingelfinger FJ","N Engl J Med","1973","1973/06/14","","","10.1056/nejm197306142882413"
"4703319","The Delphi procedure: knowledge from goat viscera?","Rockwell MA.","N Engl J Med. 1973 Jun 14;288(24):1298-9. doi: 10.1056/NEJM197306142882412.","Rockwell MA","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882412"
"4703318","Endotoxin and endotoxemia","Levin J.","N Engl J Med. 1973 Jun 14;288(24):1297-8. doi: 10.1056/NEJM197306142882411.","Levin J","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882411"
"4703317","Notes of a biology-watcher. Computers","Thomas L.","N Engl J Med. 1973 Jun 14;288(24):1288-9. doi: 10.1056/NEJM197306142882409.","Thomas L","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882409"
"4703316","Medical assessment by a Delphi group opinion technic","Milholland AV, Wheeler SG, Heieck JJ.","N Engl J Med. 1973 Jun 14;288(24):1272-5. doi: 10.1056/NEJM197306142882405.","Milholland AV","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882405"
"4703315","Sickle-cell anemia and other hemoglobinopathies. Procedures and strategy for screening employing spots of blood on filter paper as specimens","Garrick MD, Dembure P, Guthrie R.","N Engl J Med. 1973 Jun 14;288(24):1265-8. doi: 10.1056/NEJM197306142882403.","Garrick MD","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882403"
"4703314","Subtypes of Australia antigen among patients and healthy carriers in Copenhagen. A relation between the subtypes and the degree of liver damage in acute viral hepatitis","Nielsen JO, Le Bouvier GL.","N Engl J Med. 1973 Jun 14;288(24):1257-61. doi: 10.1056/NEJM197306142882401.","Nielsen JO","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882401"
"4574111","Evaluation of renal-failure treatment","","N Engl J Med. 1973 Jun 14;288(24):1303-4. doi: 10.1056/NEJM197306142882420.","","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882420"
"4574110","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 24-1973","","N Engl J Med. 1973 Jun 14;288(24):1290-6. doi: 10.1056/NEJM197306142882410.","","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882410"
"4574109","Impact of HR-1 on the therapy of end-stage uremia. How and where should uremia be treated","Friedman EA, Kountz SL.","N Engl J Med. 1973 Jun 14;288(24):1286-8. doi: 10.1056/NEJM197306142882408.","Friedman EA","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882408"
"4574108","Surgical management of neonatal jaundice","DeLorimier AA.","N Engl J Med. 1973 Jun 14;288(24):1284-6. doi: 10.1056/NEJM197306142882407.","DeLorimier AA","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882407"
"4574107","Multiple pregnancy. 1","Benirschke K, Kim CK.","N Engl J Med. 1973 Jun 14;288(24):1276-84. doi: 10.1056/NEJM197306142882406.","Benirschke K","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882406"
"4574106","Limitations of the usefulness of the Limulus assay for endotoxin","Stumacher RJ, Kovnat MJ, McCabe WR.","N Engl J Med. 1973 Jun 14;288(24):1261-4. doi: 10.1056/NEJM197306142882402.","Stumacher RJ","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882402"
"4540862","Effects of coronary bypass procedures","","N Engl J Med. 1973 Jun 14;288(24):1302-3. doi: 10.1056/NEJM197306142882418.","","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882418"
"4540861","Selective mesenteric arterial infusions in the management of massive diverticular hemorrhage","Baum S, Rösch J, Dotter CT, Ring EJ, Athanasoulis C, Waltman AC, Courey WR.","N Engl J Med. 1973 Jun 14;288(24):1269-72. doi: 10.1056/NEJM197306142882404.","Baum S","N Engl J Med","1973","1973/06/14","","","10.1056/NEJM197306142882404"
"4739805","Doctor-patient relation in severe illness. A seminar for oncology fellows","Artiss KL, Levine AS.","N Engl J Med. 1973 Jun 7;288(23):1210-4. doi: 10.1056/NEJM197306072882305.","Artiss KL","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882305"
"4700569","Plateletpheresis is an etymologic dud","Allen PM.","N Engl J Med. 1973 Jun 7;288(23):1248.","Allen PM","N Engl J Med","1973","1973/06/07","","",""
"4700568","Blood transfusion: disadvantages of new names","Wheeler RR.","N Engl J Med. 1973 Jun 7;288(23):1248. doi: 10.1056/NEJM197306072882326.","Wheeler RR","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882326"
"4700567","Ethical principles in human experimentation","","N Engl J Med. 1973 Jun 7;288(23):1247-8. doi: 10.1056/NEJM197306072882325.","","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882325"
"4700566","Relativistic estimates","Dimijian GG.","N Engl J Med. 1973 Jun 7;288(23):1246-7.","Dimijian GG","N Engl J Med","1973","1973/06/07","","",""
"4700565","Coronary-artery surgery in social context","Kotch JB.","N Engl J Med. 1973 Jun 7;288(23):1245-6.","Kotch JB","N Engl J Med","1973","1973/06/07","","",""
"4700564","HL-A antigen in psoriasis","Krain LS, Newcomer VD, Terasaki PI.","N Engl J Med. 1973 Jun 7;288(23):1245. doi: 10.1056/nejm197306072882321.","Krain LS","N Engl J Med","1973","1973/06/07","","","10.1056/nejm197306072882321"
"4700563","Subcutaneous heparin to prevent venous thrombosis","Martin L.","N Engl J Med. 1973 Jun 7;288(23):1245. doi: 10.1056/NEJM197306072882322.","Martin L","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882322"
"4700562","Etiology of pneumonia in children","Mace J, Winters K, Vyhmeister N.","N Engl J Med. 1973 Jun 7;288(23):1244-5. doi: 10.1056/NEJM197306072882319.","Mace J","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882319"
"4700561","Mucociliary transport in cystic fibrosis","Miller WF.","N Engl J Med. 1973 Jun 7;288(23):1243.","Miller WF","N Engl J Med","1973","1973/06/07","","",""
"4700560","Committee on maternal welfare","Jewett JF.","N Engl J Med. 1973 Jun 7;288(23):1241-2. doi: 10.1056/NEJM197306072882315.","Jewett JF","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882315"
"4700559","The curriculum revolution: second thoughts","Freiman DG.","N Engl J Med. 1973 Jun 7;288(23):1240-1. doi: 10.1056/NEJM197306072882314.","Freiman DG","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882314"
"4700558","The lens, cataracts, and galactosemia","Cogan DG.","N Engl J Med. 1973 Jun 7;288(23):1239-40. doi: 10.1056/NEJM197306072882313.","Cogan DG","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882313"
"4700557","Gastrointestinal hormones and insulin secretion","Creutzfeldt W.","N Engl J Med. 1973 Jun 7;288(23):1238-9. doi: 10.1056/NEJM197306072882312.","Creutzfeldt W","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882312"
"4700556","The Malpractice Commission Report: controversy unabated; the findings","Curran WJ.","N Engl J Med. 1973 Jun 7;288(23):1222-4. doi: 10.1056/NEJM197306072882309.","Curran WJ","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882309"
"4700555","Transplacental passage of erythromycin and clindamycin","Philipson A, Sabath LD, Charles D.","N Engl J Med. 1973 Jun 7;288(23):1219-21. doi: 10.1056/NEJM197306072882307.","Philipson A","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882307"
"4700554","Alimentary hypoglycemia in the absence of gastrointestinal surgery","Permutt MA, Kelly J, Berstein R, Alpers DH, Siegel BA, Kipnis DM.","N Engl J Med. 1973 Jun 7;288(23):1206-10. doi: 10.1056/NEJM197306072882304.","Permutt MA","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882304"
"4700553","Galactokinase deficiency as a cause of cataracts","Beutler E, Matsumoto F, Kuhl W, Krill A, Levy N, Sparkes R, Degnan M.","N Engl J Med. 1973 Jun 7;288(23):1203-6. doi: 10.1056/NEJM197306072882303.","Beutler E","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882303"
"4700552","Differences in insulin, growth hormone and pancreatic enzyme secretion after intravenous and intraduodenal administration of mixed amino acids in man","Raptis S, Dollinger HC, Schröder KE, Schleyer M, Rothenbuchner G, Pfeiffer EF.","N Engl J Med. 1973 Jun 7;288(23):1199-202. doi: 10.1056/NEJM197306072882302.","Raptis S","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882302"
"4633690","Low antibiotic resistance of gonococci causing disseminated infection","Wiesner PJ, Handsfield HH, Holmes KK.","N Engl J Med. 1973 Jun 7;288(23):1221-2. doi: 10.1056/NEJM197306072882308.","Wiesner PJ","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882308"
"4573385","Meteorism during treatment of respiratory-distress syndrome by intermittent positive-pressure ventilation","Alexander JP, Frazer MJ.","N Engl J Med. 1973 Jun 7;288(23):1246. doi: 10.1056/NEJM197306072882324.","Alexander JP","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882324"
"4573384","Gene de-repression","Frenster JH, Herstein PR.","N Engl J Med. 1973 Jun 7;288(23):1224-9. doi: 10.1056/NEJM197306072882310.","Frenster JH","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882310"
"4512612","Secondary neoplasms in malignant lymphomas after intensive therapy","Bonadonna G, De Lena M, Banfi A, Lattuada A.","N Engl J Med. 1973 Jun 7;288(23):1242-3. doi: 10.1056/NEJM197306072882316.","Bonadonna G","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882316"
"4349505","Trigeminal neuralgia and herpesvirus","Tenser RB.","N Engl J Med. 1973 Jun 7;288(23):1243-4. doi: 10.1056/NEJM197306072882317.","Tenser RB","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882317"
"4349504","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 23-1973","","N Engl J Med. 1973 Jun 7;288(23):1230-7. doi: 10.1056/NEJM197306072882311.","","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882311"
"4144756","Drug therapy. Anticholinergics","Greenblatt DJ, Shader RI.","N Engl J Med. 1973 Jun 7;288(23):1215-9. doi: 10.1056/NEJM197306072882306.","Greenblatt DJ","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882306"
"4144755","The intermediate coronary syndrome: clinical, angiographic and therapeutic aspects","Fischl SJ, Herman MV, Gorlin R.","N Engl J Med. 1973 Jun 7;288(23):1193-8. doi: 10.1056/NEJM197306072882301.","Fischl SJ","N Engl J Med","1973","1973/06/07","","","10.1056/NEJM197306072882301"
"4699754","Dollar costs of nonsupport of research","Bucy PC.","N Engl J Med. 1973 May 31;288(22):1188. doi: 10.1056/NEJM197305312882220.","Bucy PC","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882220"
"4699753","The vanishing training grant","","N Engl J Med. 1973 May 31;288(22):1187-8. doi: 10.1056/NEJM197305312882219.","","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882219"
"4699752","Certificate-of-need laws","","N Engl J Med. 1973 May 31;288(22):1186-7. doi: 10.1056/nejm197305312882218.","","N Engl J Med","1973","1973/05/31","","","10.1056/nejm197305312882218"
"4699751","Smoking and coronary heart disease","Seltzer CC.","N Engl J Med. 1973 May 31;288(22):1186. doi: 10.1056/NEJM197305312882217.","Seltzer CC","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882217"
"4699750","Thymoma and red-cell aplasia","Krantz SB.","N Engl J Med. 1973 May 31;288(22):1185-6. doi: 10.1056/nejm197305312882216.","Krantz SB","N Engl J Med","1973","1973/05/31","","","10.1056/nejm197305312882216"
"4699749","Emergency treatment of angiography-induced paraplegia and tetraplegia","Mishkin MM, Baum S, Di Chiro G.","N Engl J Med. 1973 May 31;288(22):1184-5. doi: 10.1056/NEJM197305312882213.","Mishkin MM","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882213"
"4699748","Ambulatory-care data","White KL.","N Engl J Med. 1973 May 31;288(22):1182-3. doi: 10.1056/NEJM197305312882211.","White KL","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882211"
"4699747","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 22-1973","","N Engl J Med. 1973 May 31;288(22):1173-80. doi: 10.1056/NEJM197305312882209.","","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882209"
"4699746","The BMA and the organization of medicine","Lister J.","N Engl J Med. 1973 May 31;288(22):1171-3. doi: 10.1056/NEJM197305312882208.","Lister J","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882208"
"4699745","Effects of ""free"" medical care on medical practice--the Quebec experience","Enterline PE, McDonald JC, McDonald AD, Davignon L, Salter V.","N Engl J Med. 1973 May 31;288(22):1152-5. doi: 10.1056/NEJM197305312882204.","Enterline PE","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882204"
"4699744","Platelet survival and adhesiveness in recurrent venous thrombosis","Steele PP, Weily HS, Genton E.","N Engl J Med. 1973 May 31;288(22):1148-52. doi: 10.1056/NEJM197305312882203.","Steele PP","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882203"
"4633552","Susceptibility to meningococcal meningitis","Sabath LD, Rosner B.","N Engl J Med. 1973 May 31;288(22):1185.","Sabath LD","N Engl J Med","1973","1973/05/31","","",""
"4633551","Sequential changes in beta-cell function in insulin-treated diabetic patients assessed by C-peptide immunoreactivity","Block MB, Rosenfield RL, Mako ME, Steiner DF, Rubenstein AH.","N Engl J Med. 1973 May 31;288(22):1144-8. doi: 10.1056/NEJM197305312882202.","Block MB","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882202"
"4573126","Ethics of experimental therapeutics","Strauss MB.","N Engl J Med. 1973 May 31;288(22):1183-4. doi: 10.1056/NEJM197305312882212.","Strauss MB","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882212"
"4573125","C-peptide: a new method of assessing pancreatic beta-cell function","Cahill GF Jr.","N Engl J Med. 1973 May 31;288(22):1181-2. doi: 10.1056/NEJM197305312882210.","Cahill GF Jr","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882210"
"4573124","Long-term Shigella-carrier state","Levine MM, DuPont HL, Khodabandelou M, Hornick RB.","N Engl J Med. 1973 May 31;288(22):1169-71. doi: 10.1056/NEJM197305312882207.","Levine MM","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882207"
"4573123","Doctors afield. Alexander Graham Bell, doctor of medicine","Shephard DA.","N Engl J Med. 1973 May 31;288(22):1166-9. doi: 10.1056/NEJM197305312882206.","Shephard DA","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882206"
"4573122","Early hospital discharge after myocardial infarction","Hutter AM Jr, Sidel VW, Shine KI, DeSanctis RW.","N Engl J Med. 1973 May 31;288(22):1141-4. doi: 10.1056/NEJM197305312882201.","Hutter AM Jr","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882201"
"4540653","Pneumonitis in immunosuppressed patients","Hilberg R, Hodges G.","N Engl J Med. 1973 May 31;288(22):1185. doi: 10.1056/NEJM197305312882214.","Hilberg R","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882214"
"4349356","Narcolepsy","Zarcone V.","N Engl J Med. 1973 May 31;288(22):1156-66. doi: 10.1056/NEJM197305312882205.","Zarcone V","N Engl J Med","1973","1973/05/31","","","10.1056/NEJM197305312882205"
