PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24982508","China should curb non-prescription use of antibiotics in the community","Fang Y.","BMJ. 2014 Jun 29;348:g4233. doi: 10.1136/bmj.g4233.","Fang Y","BMJ","2014","2014/07/02","","","10.1136/bmj.g4233"
"24982507","Quarter of hospital emergency visits are due to inability to get appointments, study finds","Limb M.","BMJ. 2014 Jun 29;348:g4332. doi: 10.1136/bmj.g4332.","Limb M","BMJ","2014","2014/07/02","","","10.1136/bmj.g4332"
"24982506","Sperm donor age makes no difference to conception rates, study finds","Hawkes N.","BMJ. 2014 Jun 29;348:g4331. doi: 10.1136/bmj.g4331.","Hawkes N","BMJ","2014","2014/07/02","","","10.1136/bmj.g4331"
"24973232","Charities fear that standardised tobacco packaging may not be implemented before next election","O'Dowd A.","BMJ. 2014 Jun 27;348:g4303. doi: 10.1136/bmj.g4303.","O'Dowd A","BMJ","2014","2014/06/29","","","10.1136/bmj.g4303"
"24973223","BMA annual meeting: Doctors call for ban on using e-cigarettes in public places","Moberly T.","BMJ. 2014 Jun 27;348:g4309. doi: 10.1136/bmj.g4309.","Moberly T","BMJ","2014","2014/06/29","","","10.1136/bmj.g4309"
"24973107","Failures at four NHS organisations led to boy's death from sepsis","Dyer C.","BMJ. 2014 Jun 27;348:g4308. doi: 10.1136/bmj.g4308.","Dyer C","BMJ","2014","2014/06/29","","","10.1136/bmj.g4308"
"24972994","Hospital prices for outpatient services far exceed those of community providers, US study finds","McCarthy M.","BMJ. 2014 Jun 27;348:g4322. doi: 10.1136/bmj.g4322.","McCarthy M","BMJ","2014","2014/06/29","","","10.1136/bmj.g4322"
"24972906","Savile's 50 year reign of abuse spanned 28 NHS hospitals, investigation finds","Torjesen I.","BMJ. 2014 Jun 27;348:g4319. doi: 10.1136/bmj.g4319.","Torjesen I","BMJ","2014","2014/06/29","","","10.1136/bmj.g4319"
"24972905","Halve sugar intake to 5% of daily calories, says advisory group","Limb M.","BMJ. 2014 Jun 27;348:g4310. doi: 10.1136/bmj.g4310.","Limb M","BMJ","2014","2014/06/29","","","10.1136/bmj.g4310"
"24972903","More targeted screening is necessary but may face resistance, experts say","O'Dowd A.","BMJ. 2014 Jun 27;348:g4293. doi: 10.1136/bmj.g4293.","O'Dowd A","BMJ","2014","2014/06/29","","","10.1136/bmj.g4293"
"24972902","NICE's draft guideline on intrapartum care","Rajasingam D, Harding K.","BMJ. 2014 Jun 27;348:g4279. doi: 10.1136/bmj.g4279.","Rajasingam D","BMJ","2014","2014/06/29","","","10.1136/bmj.g4279"
"24972901","Comparative safety of anesthetic type for hip fracture surgery in adults: retrospective cohort study","Patorno E, Neuman MD, Schneeweiss S, Mogun H, Bateman BT.","Version 2. BMJ. 2014 Jun 27;348:g4022. doi: 10.1136/bmj.g4022.","Patorno E","BMJ","2014","2014/06/29","PMC4073666","","10.1136/bmj.g4022"
"24972702","Supreme Court says law on assisted dying may change in the future","Dyer C.","BMJ. 2014 Jun 26;348:g4290. doi: 10.1136/bmj.g4290.","Dyer C","BMJ","2014","2014/06/29","","","10.1136/bmj.g4290"
"24972596","Five priorities of care for dying people replace Liverpool care pathway","Wise J.","BMJ. 2014 Jun 26;348:g4299. doi: 10.1136/bmj.g4299.","Wise J","BMJ","2014","2014/06/29","","","10.1136/bmj.g4299"
"24970935","Care.data must become an opt-in system, say doctors","Moberly T.","BMJ. 2014 Jun 25;348:g4284. doi: 10.1136/bmj.g4284.","Moberly T","BMJ","2014","2014/06/28","","","10.1136/bmj.g4284"
"24969412","Doctors treating their families","Kamerow D.","BMJ. 2014 Jun 26;348:g4281. doi: 10.1136/bmj.g4281.","Kamerow D","BMJ","2014","2014/06/28","","","10.1136/bmj.g4281"
"24969273","BMA annual meeting: general practice is imploding, BMA warns","Rimmer A.","BMJ. 2014 Jun 26;348:g4298. doi: 10.1136/bmj.g4298.","Rimmer A","BMJ","2014","2014/06/28","","","10.1136/bmj.g4298"
"24969237","BMA annual meeting: GP practices facing closure must retain funding until impact of loss is known, doctors urge","Moberly T.","BMJ. 2014 Jun 26;348:g4292. doi: 10.1136/bmj.g4292.","Moberly T","BMJ","2014","2014/06/28","","","10.1136/bmj.g4292"
"24969173","Public needs advice on what food to buy-not just told to avoid sugar, says expert","Limb M.","BMJ. 2014 Jun 26;348:g4288. doi: 10.1136/bmj.g4288.","Limb M","BMJ","2014","2014/06/28","","","10.1136/bmj.g4288"
"24969036","Failure to adhere to study plans is the most common research error among US investigators","McCarthy M.","BMJ. 2014 Jun 26;348:g4245. doi: 10.1136/bmj.g4245.","McCarthy M","BMJ","2014","2014/06/28","","","10.1136/bmj.g4245"
"24968869","RCGP launches inquiry into improving patient care in constrained NHS","Kmietowicz Z.","BMJ. 2014 Jun 26;348:g4165. doi: 10.1136/bmj.g4165.","Kmietowicz Z","BMJ","2014","2014/06/28","","","10.1136/bmj.g4165"
"24968704","Technology must not replace human contact in drive for self care, conference hears","Limb M.","BMJ. 2014 Jun 25;348:g4278. doi: 10.1136/bmj.g4278.","Limb M","BMJ","2014","2014/06/28","","","10.1136/bmj.g4278"
"24965786","Corruption: medicine's dirty open secret","Jain A, Nundy S, Abbasi K.","BMJ. 2014 Jun 25;348:g4184. doi: 10.1136/bmj.g4184.","Jain A","BMJ","2014","2014/06/27","","","10.1136/bmj.g4184"
"24965715","Evidence for routine vitamin D screening is insufficient, US panel concludes","McCarthy M.","BMJ. 2014 Jun 25;348:g4277. doi: 10.1136/bmj.g4277.","McCarthy M","BMJ","2014","2014/06/27","","","10.1136/bmj.g4277"
"24965714","BMA annual meeting: doctors vote to ban sale of tobacco to anyone born after 2000","Iacobucci G.","BMJ. 2014 Jun 25;348:g4271. doi: 10.1136/bmj.g4271.","Iacobucci G","BMJ","2014","2014/06/27","","","10.1136/bmj.g4271"
"24965713","Think tank calls for Royal Commission on child protection","Wise J.","BMJ. 2014 Jun 25;348:g4263. doi: 10.1136/bmj.g4263.","Wise J","BMJ","2014","2014/06/27","","","10.1136/bmj.g4263"
"24965552","Public thinks health policies aim to win votes, not protect healthcare, finds BMA poll","Kmietowicz Z.","BMJ. 2014 Jun 25;348:g4185. doi: 10.1136/bmj.g4185.","Kmietowicz Z","BMJ","2014","2014/06/27","","","10.1136/bmj.g4185"
"24965477","India's health ministry and doctors call for higher taxes on tobacco","Mudur G.","BMJ. 2014 Jun 25;348:g4269. doi: 10.1136/bmj.g4269.","Mudur G","BMJ","2014","2014/06/27","","","10.1136/bmj.g4269"
"24965338","BMA annual meeting: Children are being systematically failed through austerity measures, conference is told","Iacobucci G.","BMJ. 2014 Jun 25;348:g4273. doi: 10.1136/bmj.g4273.","Iacobucci G","BMJ","2014","2014/06/27","","","10.1136/bmj.g4273"
"24965224","Researcher is arrested for falsifying his results","Dyer O.","BMJ. 2014 Jun 25;348:g4249. doi: 10.1136/bmj.g4249.","Dyer O","BMJ","2014","2014/06/27","","","10.1136/bmj.g4249"
"24965223","Carol Brayne: wants to help save the NHS","Brayne C.","BMJ. 2014 Jun 25;348:g4002. doi: 10.1136/bmj.g4002.","Brayne C","BMJ","2014","2014/06/27","","","10.1136/bmj.g4002"
"24965222","Relation of completeness of reporting of health research to journals' endorsement of reporting guidelines: systematic review","Stevens A, Shamseer L, Weinstein E, Yazdi F, Turner L, Thielman J, Altman DG, Hirst A, Hoey J, Palepu A, Schulz KF, Moher D.","Version 2. BMJ. 2014 Jun 25;348:g3804. doi: 10.1136/bmj.g3804.","Stevens A","BMJ","2014","2014/06/27","PMC4070413","","10.1136/bmj.g3804"
"24965221","Complex regional pain syndrome","Fukushima FB, Bezerra DM, Villas Boas PJ, Valle AP, Vidal EI.","BMJ. 2014 Jun 25;348:g3683. doi: 10.1136/bmj.g3683.","Fukushima FB","BMJ","2014","2014/06/27","","","10.1136/bmj.g3683"
"24965089","A fifth of acute trusts may be under-reporting medical errors","Kmietowicz Z.","BMJ. 2014 Jun 25;348:g4257. doi: 10.1136/bmj.g4257.","Kmietowicz Z","BMJ","2014","2014/06/27","","","10.1136/bmj.g4257"
"24964985","One in five children with persistent cough found to have whooping cough","Kmietowicz Z.","BMJ. 2014 Jun 24;348:g4211. doi: 10.1136/bmj.g4211.","Kmietowicz Z","BMJ","2014","2014/06/27","","","10.1136/bmj.g4211"
"24964877","Adding 3D imaging to mammography improves breast cancer detection","Mayor S.","BMJ. 2014 Jun 24;348:g4248. doi: 10.1136/bmj.g4248.","Mayor S","BMJ","2014","2014/06/27","","","10.1136/bmj.g4248"
"24963076","No proved benefit for cryotherapy over salicylic acid in treating verrucas","Cockayne S, Torgerson D, Watt I.","BMJ. 2014 Jun 24;348:g4090. doi: 10.1136/bmj.g4090.","Cockayne S","BMJ","2014","2014/06/26","","","10.1136/bmj.g4090"
"24963074","The importance of ECG in first seizure assessment","McKinley JJ.","BMJ. 2014 Jun 24;348:g4132. doi: 10.1136/bmj.g4132.","McKinley JJ","BMJ","2014","2014/06/26","","","10.1136/bmj.g4132"
"24963071","The management of lower urinary tract symptoms in men","Rees J, Bultitude M, Challacombe B.","BMJ. 2014 Jun 24;348:g3861. doi: 10.1136/bmj.g3861.","Rees J","BMJ","2014","2014/06/26","","","10.1136/bmj.g3861"
"24963061","Increase in reports of toxicity from fat burning supplement seen in UK","Wise J.","BMJ. 2014 Jun 23;348:g4188. doi: 10.1136/bmj.g4188.","Wise J","BMJ","2014","2014/06/26","","","10.1136/bmj.g4188"
"24963060","Life jackets should be compulsory for all recreational boaters, say researchers","Wise J.","BMJ. 2014 Jun 23;348:g4189. doi: 10.1136/bmj.g4189.","Wise J","BMJ","2014","2014/06/26","","","10.1136/bmj.g4189"
"24962966","Regulation of herbal drugs: a pragmatic public health approach?","Cox AR.","BMJ. 2014 Jun 24;348:g4156. doi: 10.1136/bmj.g4156.","Cox AR","BMJ","2014","2014/06/26","","","10.1136/bmj.g4156"
"24962897","Animal research has been essential to saving babies' lives","Whitelaw A, Thoresen M.","BMJ. 2014 Jun 24;348:g4174. doi: 10.1136/bmj.g4174.","Whitelaw A","BMJ","2014","2014/06/26","","","10.1136/bmj.g4174"
"24962799","Diagnosis of complex regional pain syndrome needs to be tightened","Basler MH, Rae CP, Stewart G.","BMJ. 2014 Jun 24;348:g4029. doi: 10.1136/bmj.g4029.","Basler MH","BMJ","2014","2014/06/26","","","10.1136/bmj.g4029"
"24962694","Improving acute stroke services in the Netherlands","Lahr MM, van der Zee DJ, Luijckx GJ, Vroomen PC, Buskens E.","BMJ. 2014 Jun 24;348:g3957. doi: 10.1136/bmj.g3957.","Lahr MM","BMJ","2014","2014/06/26","","","10.1136/bmj.g3957"
"24962616","Government plans to improve and clarify public communication of climate science","O'Dowd A.","BMJ. 2014 Jun 24;348:g4247. doi: 10.1136/bmj.g4247.","O'Dowd A","BMJ","2014","2014/06/26","","","10.1136/bmj.g4247"
"24962592","Big NHS cost savings can come only after major transformation, finance directors say","Limb M.","BMJ. 2014 Jun 24;348:g4246. doi: 10.1136/bmj.g4246.","Limb M","BMJ","2014","2014/06/26","","","10.1136/bmj.g4246"
"24962504","BMA annual meeting: CCGs are failing to improve care, BMA survey finds","Kmietowicz Z.","BMJ. 2014 Jun 24;348:g4236. doi: 10.1136/bmj.g4236.","Kmietowicz Z","BMJ","2014","2014/06/26","","","10.1136/bmj.g4236"
"24962373","Canadian health ministry is given new powers to tighten drug safety","Dyer O.","BMJ. 2014 Jun 24;348:g4231. doi: 10.1136/bmj.g4231.","Dyer O","BMJ","2014","2014/06/26","","","10.1136/bmj.g4231"
"24962251","BMA annual meeting: doctors vote for an end to competitive tendering","Iacobucci G.","BMJ. 2014 Jun 24;348:g4230. doi: 10.1136/bmj.g4230.","Iacobucci G","BMJ","2014","2014/06/26","","","10.1136/bmj.g4230"
"24962152","Author's reply to McKinley","Angus-Leppan H.","BMJ. 2014 Jun 24;348:g4148. doi: 10.1136/bmj.g4148.","Angus-Leppan H","BMJ","2014","2014/06/26","","","10.1136/bmj.g4148"
"24962061","Is discussing futile treatments really best for dying patients?","McCartney M.","BMJ. 2014 Jun 24;348:g4180. doi: 10.1136/bmj.g4180.","McCartney M","BMJ","2014","2014/06/26","","","10.1136/bmj.g4180"
"24961949","The Truvada wars","Belluz J.","BMJ. 2014 Jun 24;348:g3811. doi: 10.1136/bmj.g3811.","Belluz J","BMJ","2014","2014/06/26","","","10.1136/bmj.g3811"
"24961836","Whooping cough in school age children presenting with persistent cough in UK primary care after introduction of the preschool pertussis booster vaccination: prospective cohort study","Wang K, Fry NK, Campbell H, Amirthalingam G, Harrison TG, Mant D, Harnden A.","Version 2. BMJ. 2014 Jun 24;348:g3668. doi: 10.1136/bmj.g3668.","Wang K","BMJ","2014","2014/06/26","PMC4069283","","10.1136/bmj.g3668"
"24961752","Authors' reply to Harris and colleagues","Gurusamy KS, Davidson BR.","BMJ. 2014 Jun 24;348:g4125. doi: 10.1136/bmj.g4125.","Gurusamy KS","BMJ","2014","2014/06/26","","","10.1136/bmj.g4125"
"24961690","Importance of animal research in zoonoses","Asokan GV.","BMJ. 2014 Jun 24;348:g4172. doi: 10.1136/bmj.g4172.","Asokan GV","BMJ","2014","2014/06/26","","","10.1136/bmj.g4172"
"24961610","Author's reply to Cox and to McIntyre and colleagues","McCartney M.","BMJ. 2014 Jun 24;348:g4159. doi: 10.1136/bmj.g4159.","McCartney M","BMJ","2014","2014/06/26","","","10.1136/bmj.g4159"
"24961514","Conversion to open cholecystectomy is decreasing","Harris A, Di Franco F, Gergely S.","BMJ. 2014 Jun 24;348:g4124. doi: 10.1136/bmj.g4124.","Harris A","BMJ","2014","2014/06/26","","","10.1136/bmj.g4124"
"24961499","Herbal drugs and public choice","McIntyre M, Lewith G, Flower A, Price S.","BMJ. 2014 Jun 24;348:g4157. doi: 10.1136/bmj.g4157.","McIntyre M","BMJ","2014","2014/06/26","","","10.1136/bmj.g4157"
"24961397","Authors' reply to Cockayne and colleagues","Lynch MD, Cliffe J, Morris-Jones R.","BMJ. 2014 Jun 24;348:g4092. doi: 10.1136/bmj.g4092.","Lynch MD","BMJ","2014","2014/06/26","","","10.1136/bmj.g4092"
"24961387","Don't forget eclampsia","Girling JC.","BMJ. 2014 Jun 24;348:g4149. doi: 10.1136/bmj.g4149.","Girling JC","BMJ","2014","2014/06/26","","","10.1136/bmj.g4149"
"24961234","GMC's response to Hunn on time for evidence based change of PLAB","Dickson N.","BMJ. 2014 Jun 24;348:g4194. doi: 10.1136/bmj.g4194.","Dickson N","BMJ","2014","2014/06/26","","","10.1136/bmj.g4194"
"24961232","Author's reply to Girling","Angus-Leppan H.","BMJ. 2014 Jun 24;348:g4152. doi: 10.1136/bmj.g4152.","Angus-Leppan H","BMJ","2014","2014/06/26","","","10.1136/bmj.g4152"
"24958153","Revascularisation versus medical treatment in patients with stable coronary artery disease: network meta-analysis","Windecker S, Stortecky S, Stefanini GG, da Costa BR, Rutjes AW, Di Nisio M, Silletta MG, Maione A, Alfonso F, Clemmensen PM, Collet JP, Cremer J, Falk V, Filippatos G, Hamm C, Head S, Kappetein AP, Kastrati A, Knuuti J, Landmesser U, Laufer G, Neumann FJ, Richter D, Schauerte P, Sousa Uva M, Taggart DP, Torracca L, Valgimigli M, Wijns W, Witkowski A, Kolh P, Jüni P.","Version 2. BMJ. 2014 Jun 23;348:g3859. doi: 10.1136/bmj.g3859.","Windecker S","BMJ","2014","2014/06/25","PMC4066935","","10.1136/bmj.g3859"
"24958108","MRC dementia research project will cover two million people","Limb M.","BMJ. 2014 Jun 23;348:g4183. doi: 10.1136/bmj.g4183.","Limb M","BMJ","2014","2014/06/25","","","10.1136/bmj.g4183"
"24958028","Revascularisation for patients with stable coronary artery disease","Ziada K, Moliterno DJ.","BMJ. 2014 Jun 23;348:g4099. doi: 10.1136/bmj.g4099.","Ziada K","BMJ","2014","2014/06/25","","","10.1136/bmj.g4099"
"24957899","Beyond rhetoric: we need a strategy for patient involvement in the health service","Thornton S.","BMJ. 2014 Jun 23;348:g4072. doi: 10.1136/bmj.g4072.","Thornton S","BMJ","2014","2014/06/25","","","10.1136/bmj.g4072"
"24957750","Think about the care in healthcare","Benger J.","BMJ. 2014 Jun 23;348:g4210. doi: 10.1136/bmj.g4210.","Benger J","BMJ","2014","2014/06/25","","","10.1136/bmj.g4210"
"24957608","Indian health ministry orders encephalitis vaccination in select districts after more than 500 deaths","Travasso C.","BMJ. 2014 Jun 23;348:g4209. doi: 10.1136/bmj.g4209.","Travasso C","BMJ","2014","2014/06/25","","","10.1136/bmj.g4209"
"24957480","BMA annual meeting: BMA chairman attacks government for ""bleeding every penny"" out of NHS","Iacobucci G.","BMJ. 2014 Jun 23;348:g4215. doi: 10.1136/bmj.g4215.","Iacobucci G","BMJ","2014","2014/06/25","","","10.1136/bmj.g4215"
"24957325","UK government rules out a ""sugar tax""","Limb M.","BMJ. 2014 Jun 23;348:g4216. doi: 10.1136/bmj.g4216.","Limb M","BMJ","2014","2014/06/25","","","10.1136/bmj.g4216"
"24957245","Would current international agreements prevent a pandemic?","Arie S.","BMJ. 2014 Jun 23;348:g4123. doi: 10.1136/bmj.g4123.","Arie S","BMJ","2014","2014/06/25","","","10.1136/bmj.g4123"
"24951505","What is a non-randomised controlled trial?","Sedgwick P.","BMJ. 2014 Jun 20;348:g4115. doi: 10.1136/bmj.g4115.","Sedgwick P","BMJ","2014","2014/06/22","","","10.1136/bmj.g4115"
"24951488","Tribunal suspends doctor for acting as expert witness beyond his competence","Dyer C.","BMJ. 2014 Jun 19;348:g4126. doi: 10.1136/bmj.g4126.","Dyer C","BMJ","2014","2014/06/22","","","10.1136/bmj.g4126"
"24951482","Former GP is new chair of House of Commons Health Committee","O'Dowd A.","BMJ. 2014 Jun 19;348:g4136. doi: 10.1136/bmj.g4136.","O'Dowd A","BMJ","2014","2014/06/22","","","10.1136/bmj.g4136"
"24951459","Modern mammography screening and breast cancer mortality: population study","Weedon-Fekjær H, Romundstad PR, Vatten LJ.","Version 2. BMJ. 2014 Jun 17;348:g3701. doi: 10.1136/bmj.g3701.","Weedon-Fekjær H","BMJ","2014","2014/06/22","PMC4061379","","10.1136/bmj.g3701"
"24950911","Use of cheaper eye drug would save billions, says US study","McCarthy M.","BMJ. 2014 Jun 20;348:g4170. doi: 10.1136/bmj.g4170.","McCarthy M","BMJ","2014","2014/06/22","","","10.1136/bmj.g4170"
"24950800","Long shift patterns to end for Scottish junior doctors","Christie B.","BMJ. 2014 Jun 20;348:g4173. doi: 10.1136/bmj.g4173.","Christie B","BMJ","2014","2014/06/22","","","10.1136/bmj.g4173"
"24950766","Cut winter fuel payments for wealthy to provide more care for poor elderly, says think tank","Hawkes N.","BMJ. 2014 Jun 20;348:g4176. doi: 10.1136/bmj.g4176.","Hawkes N","BMJ","2014","2014/06/22","","","10.1136/bmj.g4176"
"24950686","Drugs for dementia should receive accelerated approval, says world envoy","Limb M.","BMJ. 2014 Jun 20;348:g4166. doi: 10.1136/bmj.g4166.","Limb M","BMJ","2014","2014/06/22","","","10.1136/bmj.g4166"
"24948700","US drug regulator proposes social media guidelines for drug and medical device industry","McCarthy M.","BMJ. 2014 Jun 19;348:g4135. doi: 10.1136/bmj.g4135.","McCarthy M","BMJ","2014","2014/06/21","","","10.1136/bmj.g4135"
"24948698","Patients should have one point of contact for complaints, MPs are told","O'Dowd A.","BMJ. 2014 Jun 19;348:g4122. doi: 10.1136/bmj.g4122.","O'Dowd A","BMJ","2014","2014/06/21","","","10.1136/bmj.g4122"
"24948697","Legionnaires' disease in UK baby triggers warning over some home birth pools","Wise J.","BMJ. 2014 Jun 19;348:g4118. doi: 10.1136/bmj.g4118.","Wise J","BMJ","2014","2014/06/21","","","10.1136/bmj.g4118"
"24948696","Rapid diagnostic tests for malaria","Bisoffi Z, Gobbi F, Van den Ende J.","BMJ. 2014 Jun 19;348:g3846. doi: 10.1136/bmj.g3846.","Bisoffi Z","BMJ","2014","2014/06/21","","","10.1136/bmj.g3846"
"24948695","Rapid diagnostic tests to improve treatment of malaria and other febrile illnesses: patient randomised effectiveness trial in primary care clinics in Afghanistan","Leslie T, Mikhail A, Mayan I, Cundill B, Anwar M, Bakhtash SH, Mohammed N, Rahman H, Zekria R, Whitty CJ, Rowland M.","Version 2. BMJ. 2014 Jun 19;348:g3730. doi: 10.1136/bmj.g3730.","Leslie T","BMJ","2014","2014/06/21","PMC4064827","","10.1136/bmj.g3730"
"24948694","The management of atrial fibrillation: summary of updated NICE guidance","Jones C, Pollit V, Fitzmaurice D, Cowan C; Guideline Development Group.","BMJ. 2014 Jun 19;348:g3655. doi: 10.1136/bmj.g3655.","Jones C","BMJ","2014","2014/06/21","","","10.1136/bmj.g3655"
"24948665","Only 15% of young men in England were tested for chlamydia last year despite recommendations","Wise J.","BMJ. 2014 Jun 18;348:g4121. doi: 10.1136/bmj.g4121.","Wise J","BMJ","2014","2014/06/21","","","10.1136/bmj.g4121"
"24948659","New models of healthcare will replace nearly three quarters of NHS by 2024, report says","Hawkes N.","BMJ. 2014 Jun 18;348:g4088. doi: 10.1136/bmj.g4088.","Hawkes N","BMJ","2014","2014/06/21","","","10.1136/bmj.g4088"
"24944123","Benefits of metastasectomy for colorectal cancer","Cecil T, Mohamed F, Moran B.","BMJ. 2014 Jun 18;348:g4033. doi: 10.1136/bmj.g4033.","Cecil T","BMJ","2014","2014/06/20","","","10.1136/bmj.g4033"
"24944086","The usefulness of ultrasound in anaesthesia","Price DR.","BMJ. 2014 Jun 18;348:g4095. doi: 10.1136/bmj.g4095.","Price DR","BMJ","2014","2014/06/20","","","10.1136/bmj.g4095"
"24944045","CEA monitoring in colorectal cancer is not a waste of time","Mant D, Primrose J.","BMJ. 2014 Jun 18;348:g4032. doi: 10.1136/bmj.g4032.","Mant D","BMJ","2014","2014/06/20","","","10.1136/bmj.g4032"
"24943917","Retraction of statins article is not in the public interest: better characterisation of benefits and risks is crucial","Fahey T, Smith S.","BMJ. 2014 Jun 18;348:g4028. doi: 10.1136/bmj.g4028.","Fahey T","BMJ","2014","2014/06/20","","","10.1136/bmj.g4028"
"24943739","Intimate partner violence affects men as well as women","Bhattacherjee S.","BMJ. 2014 Jun 18;348:g3771. doi: 10.1136/bmj.g3771.","Bhattacherjee S","BMJ","2014","2014/06/20","","","10.1136/bmj.g3771"
"24943498","Mammography reduces risk of breast cancer death by 28%, study finds","Kmietowicz Z.","BMJ. 2014 Jun 17;348:g4062. doi: 10.1136/bmj.g4062.","Kmietowicz Z","BMJ","2014","2014/06/20","","","10.1136/bmj.g4062"
"24943356","Vitamin D levels may have a role in cancer prognosis, study shows","Kmietowicz Z.","BMJ. 2014 Jun 17;348:g4050. doi: 10.1136/bmj.g4050.","Kmietowicz Z","BMJ","2014","2014/06/20","","","10.1136/bmj.g4050"
"24943353","The BMJ statins papers misrepresent the facts","Sever P.","BMJ. 2014 Jun 18;348:g4030. doi: 10.1136/bmj.g4030.","Sever P","BMJ","2014","2014/06/20","","","10.1136/bmj.g4030"
"24943227","Prescription charges: are they worth it?","Appleby J.","BMJ. 2014 Jun 17;348:g3944. doi: 10.1136/bmj.g3944.","Appleby J","BMJ","2014","2014/06/20","","","10.1136/bmj.g3944"
"24943226","Authors' reply to Whitehouse and Fabre","O'Doherty LJ, Taft A, Hegarty K, Ramsay J, Davidson LL, Feder G.","BMJ. 2014 Jun 18;348:g3943. doi: 10.1136/bmj.g3943.","O'Doherty LJ","BMJ","2014","2014/06/20","","","10.1136/bmj.g3943"
"24943194","Emergency physicians undergo a formal training in the use of ultrasound","Fryer J.","BMJ. 2014 Jun 18;348:g4097. doi: 10.1136/bmj.g4097.","Fryer J","BMJ","2014","2014/06/20","","","10.1136/bmj.g4097"
"24943145","Hand and wrist","Coyle J, Naraghi A, Chan O.","BMJ. 2014 Mar 17;348:bmj.g2174. doi: 10.1136/bmj.g2174.","Coyle J","BMJ","2014","2014/06/20","","","10.1136/bmj.g2174"
"24943096","Education and support for self care management in chronic illnesses in India","Devi R, Singh MM, Kapoor B, Yedla N.","BMJ. 2014 Jun 18;348:g4106. doi: 10.1136/bmj.g4106.","Devi R","BMJ","2014","2014/06/20","","","10.1136/bmj.g4106"
"24942952","HbA1c is a reliable test for type 2 diabetes in primary care irrespective of chronic kidney disease","Shipman KE, Jawad M, Sullivan KM, Ford C, Gama R.","BMJ. 2014 Jun 18;348:g3780. doi: 10.1136/bmj.g3780.","Shipman KE","BMJ","2014","2014/06/20","","","10.1136/bmj.g3780"
"24942893","Corruption in healthcare in India: why the NHS should take an interest","Madhok R.","BMJ. 2014 Jun 18;348:g3951. doi: 10.1136/bmj.g3951.","Madhok R","BMJ","2014","2014/06/20","","","10.1136/bmj.g3951"
"24942853","Study shows that more must be done to detect domestic violence","Whitehouse WP.","BMJ. 2014 Jun 18;348:g3946. doi: 10.1136/bmj.g3946.","Whitehouse WP","BMJ","2014","2014/06/20","","","10.1136/bmj.g3946"
"24942829","Communicating the harmful effects of medicines","Geddes JR, Cipriani A, Horne R.","BMJ. 2014 Jun 18;348:g4047. doi: 10.1136/bmj.g4047.","Geddes JR","BMJ","2014","2014/06/20","","","10.1136/bmj.g4047"
"24942789","Changes in antidepressant use by young people and suicidal behavior after FDA warnings and media coverage: quasi-experimental study","Lu CY, Zhang F, Lakoma MD, Madden JM, Rusinak D, Penfold RB, Simon G, Ahmedani BK, Clarke G, Hunkeler EM, Waitzfelder B, Owen-Smith A, Raebel MA, Rossom R, Coleman KJ, Copeland LA, Soumerai SB.","Version 2. BMJ. 2014 Jun 18;348:g3596. doi: 10.1136/bmj.g3596.","Lu CY","BMJ","2014","2014/06/20","PMC4062705","","10.1136/bmj.g3596"
"24942758","Making the World Health Assembly fit for the 21st century","Kickbusch I, Bonk M.","BMJ. 2014 Jun 18;348:g4079. doi: 10.1136/bmj.g4079.","Kickbusch I","BMJ","2014","2014/06/20","","","10.1136/bmj.g4079"
"24942747","Doctors urge WHO not to be swayed by tobacco industry in regulating e-cigarettes","Kmietowicz Z.","BMJ. 2014 Jun 18;348:g4103. doi: 10.1136/bmj.g4103.","Kmietowicz Z","BMJ","2014","2014/06/20","","","10.1136/bmj.g4103"
"24942644","Lack of a practical system to respond to domestic violence","Fabre C.","BMJ. 2014 Jun 18;348:g3942. doi: 10.1136/bmj.g3942.","Fabre C","BMJ","2014","2014/06/20","","","10.1136/bmj.g3942"
"24942516","American Diabetes Association issues new guidelines for type 1 diabetes","McCarthy M.","BMJ. 2014 Jun 18;348:g4119. doi: 10.1136/bmj.g4119.","McCarthy M","BMJ","2014","2014/06/20","","","10.1136/bmj.g4119"
"24942388","Drug treatment for attention-deficit/hyperactivity disorder and suicidal behaviour: register based study","Chen Q, Sjölander A, Runeson B, D'Onofrio BM, Lichtenstein P, Larsson H.","Version 2. BMJ. 2014 Jun 18;348:g3769. doi: 10.1136/bmj.g3769.","Chen Q","BMJ","2014","2014/06/20","PMC4062356","","10.1136/bmj.g3769"
"24942303","New European legislation on clinical trials is published","Mayor S.","BMJ. 2014 Jun 18;348:g4102. doi: 10.1136/bmj.g4102.","Mayor S","BMJ","2014","2014/06/20","","","10.1136/bmj.g4102"
"24942302","MPs urge government to act quickly to strengthen health regulation","O'Dowd A.","BMJ. 2014 Jun 18;348:g4087. doi: 10.1136/bmj.g4087.","O'Dowd A","BMJ","2014","2014/06/20","","","10.1136/bmj.g4087"
"24942301","Ilora Finlay: Hooked on candy crush","Finlay I.","BMJ. 2014 Jun 18;348:g3956. doi: 10.1136/bmj.g3956.","Finlay I","BMJ","2014","2014/06/20","","","10.1136/bmj.g3956"
