PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7442780","Absorption of peanuts","","N Engl J Med. 1981 Feb 5;304(6):359-60. doi: 10.1056/nejm198102053040616.","","N Engl J Med","1981","1981/02/05","","","10.1056/nejm198102053040616"
"7442779","Gallbladder volume in cholestasis of pregnancy","Ylötalo P, Kirkinen P, Heikkinen J, Mäentausta O.","N Engl J Med. 1981 Feb 5;304(6):359. doi: 10.1056/NEJM198102053040615.","Ylötalo P","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040615"
"7442778","Myotonia associated with cancer","Laso FJ, Cacho J, Jarilla JL, Macias JG.","N Engl J Med. 1981 Feb 5;304(6):358.","Laso FJ","N Engl J Med","1981","1981/02/05","","",""
"7442777","Are chronic exposure to microwaves and polycythemia associated?","Friedman HL.","N Engl J Med. 1981 Feb 5;304(6):357-8. doi: 10.1056/NEJM198102053040612.","Friedman HL","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040612"
"7442776","Treatment of end-stage renal disease","","N Engl J Med. 1981 Feb 5;304(6):355-7. doi: 10.1056/NEJM198102053040611.","","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040611"
"7442775","Renal rehabilitation--where are the data?","Rennie D.","N Engl J Med. 1981 Feb 5;304(6):351-2. doi: 10.1056/NEJM198102053040609.","Rennie D","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040609"
"7442774","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 6-1981","","N Engl J Med. 1981 Feb 5;304(6):343-50. doi: 10.1056/NEJM198102053040608.","","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040608"
"7442773","In vitro fertilization and embryo transfer in human beings","Biggers JD.","N Engl J Med. 1981 Feb 5;304(6):336-42. doi: 10.1056/NEJM198102053040607.","Biggers JD","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040607"
"7442772","Treatment of the syndrome of inappropriate secretion of antidiuretic hormone with furosemide","Decaux G, Waterlot Y, Genette F, Mockel J.","N Engl J Med. 1981 Feb 5;304(6):329-30. doi: 10.1056/NEJM198102053040605.","Decaux G","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040605"
"7442771","Deletions of chromosome 15 as a cause of the Prader-Willi syndrome","Ledbetter DH, Riccardi VM, Airhart SD, Strobel RJ, Keenan BS, Crawford JD.","N Engl J Med. 1981 Feb 5;304(6):325-9. doi: 10.1056/NEJM198102053040604.","Ledbetter DH","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040604"
"7442770","Physical activity and employment status of patients on maintenance dialysis","Gutman RA, Stead WW, Robinson RR.","N Engl J Med. 1981 Feb 5;304(6):309-13. doi: 10.1056/NEJM198102053040601.","Gutman RA","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040601"
"7192364","Cisplatin toxicity for erythroid precursors","Rothmann SA, Weick JK.","N Engl J Med. 1981 Feb 5;304(6):360. doi: 10.1056/NEJM198102053040617.","Rothmann SA","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040617"
"7003395","The man behind the eponym: Sir Dominic John Corrigan (1802--1880)","O'Brien ET.","N Engl J Med. 1981 Feb 5;304(6):365-6. doi: 10.1056/NEJM198102053040629.","O'Brien ET","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040629"
"7003394","Sounding board: Medicare coverage in nursing homes--a broken promise","Loeser WD, Dickstein ES, Schiavone LD.","N Engl J Med. 1981 Feb 5;304(6):353-5. doi: 10.1056/NEJM198102053040610.","Loeser WD","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040610"
"6969365","Current concepts in immunology: Cell-surface markers in lymphoproliferative disease","Aisenberg AC.","N Engl J Med. 1981 Feb 5;304(6):331-6. doi: 10.1056/NEJM198102053040606.","Aisenberg AC","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040606"
"6777701","Clinical consequences of acquired transfusional iron overload in adults","Schafer AI, Cheron RG, Dluhy R, Cooper B, Gleason RE, Soeldner JS, Bunn HF.","N Engl J Med. 1981 Feb 5;304(6):319-24. doi: 10.1056/NEJM198102053040603.","Schafer AI","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040603"
"6255334","Hepatitis B vaccine","","N Engl J Med. 1981 Feb 5;304(6):363-4. doi: 10.1056/NEJM198102053040624.","","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040624"
"6255333","Hypertension, obesity, and sodium-potassium transport","Van Winkle LJ.","N Engl J Med. 1981 Feb 5;304(6):358-9. doi: 10.1056/NEJM198102053040613.","Van Winkle LJ","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040613"
"6255332","Herpes simplex encephalitis: vidarabine therapy and diagnostic problems","Whitley RJ, Soong SJ, Hirsch MS, Karchmer AW, Dolin R, Galasso G, Dunnick JK, Alford CA.","N Engl J Med. 1981 Feb 5;304(6):313-8. doi: 10.1056/NEJM198102053040602.","Whitley RJ","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040602"
"6160401","CSF beta 2-microglobulin in diagnosis of CNS leukemia or lymphoma","","N Engl J Med. 1981 Feb 5;304(6):362. doi: 10.1056/NEJM198102053040623.","","N Engl J Med","1981","1981/02/05","","","10.1056/NEJM198102053040623"
"7442769","Infertility associated with antisperm antibody","","N Engl J Med. 1981 Jan 29;304(5):301-2. doi: 10.1056/NEJM198101293040516.","","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040516"
"7442768","Case 35-1980: aneurysm of left circumflex coronary artery","Barlow JB.","N Engl J Med. 1981 Jan 29;304(5):299-300. doi: 10.1056/NEJM198101293040514.","Barlow JB","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040514"
"7442767","Programmed electrical stimulation of the heart in survivors of cardiac arrest","Myerburg RJ, Castellanos A.","N Engl J Med. 1981 Jan 29;304(5):298-9.","Myerburg RJ","N Engl J Med","1981","1981/01/29","","",""
"7442766","Programmed electrical stimulation of the heart in survivors of cardiac arrest","Rengel TN.","N Engl J Med. 1981 Jan 29;304(5):298. doi: 10.1056/NEJM198101293040513.","Rengel TN","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040513"
"7442765","Cardiac arrhythmias during liquid protein diet","","N Engl J Med. 1981 Jan 29;304(5):297-8.","","N Engl J Med","1981","1981/01/29","","",""
"7442764","Cardiac arrhythmias during liquid protein diet","Angeletti AD.","N Engl J Med. 1981 Jan 29;304(5):297. doi: 10.1056/NEJM198101293040512.","Angeletti AD","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040512"
"7442763","More on access to amniocentesis","","N Engl J Med. 1981 Jan 29;304(5):296. doi: 10.1056/NEJM198101293040511.","","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040511"
"7442762","Prospective study of early neonatal screening for phenylketonuria","Meryash DL, Levy HL, Guthrie R, Warner R, Bloom S, Carr JR.","N Engl J Med. 1981 Jan 29;304(5):294-6. doi: 10.1056/NEJM198101293040510.","Meryash DL","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040510"
"7442761","Faculty-practice plans","Relman AS.","N Engl J Med. 1981 Jan 29;304(5):292-3. doi: 10.1056/NEJM198101293040509.","Relman AS","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040509"
"7442760","The replacement of cardiac valves","Kirklin JW.","N Engl J Med. 1981 Jan 29;304(5):291-2. doi: 10.1056/NEJM198101293040508.","Kirklin JW","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040508"
"7442759","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 5-1981","","N Engl J Med. 1981 Jan 29;304(5):282-90. doi: 10.1056/NEJM198101293040507.","","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040507"
"7442758","A practice plan in a municipal teaching hospital: a model for the funding of clinical faculty","Schmidt CW Jr, Zieve PD, D'Lugoff BC.","N Engl J Med. 1981 Jan 29;304(5):263-9. doi: 10.1056/NEJM198101293040504.","Schmidt CW Jr","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040504"
"7442757","Five to eight-year follow-up of patients undergoing porcine heart-valve replacement","Cohn LH, Mudge GH, Pratter F, Collins JJ Jr.","N Engl J Med. 1981 Jan 29;304(5):258-62. doi: 10.1056/NEJM198101293040503.","Cohn LH","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040503"
"7442756","Opsonic requirements for intravascular clearance after splenectomy","Hosea SW, Brown EJ, Hamburger MI, Frank MM.","N Engl J Med. 1981 Jan 29;304(5):245-50. doi: 10.1056/NEJM198101293040501.","Hosea SW","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040501"
"7003393","Asialo GM1, as a cell-surface marker in acute lymphoblastic leukemia","Schwarting GA, Parkinson DR, Munson D, Zielinski C.","N Engl J Med. 1981 Jan 29;304(5):300-1. doi: 10.1056/NEJM198101293040515.","Schwarting GA","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040515"
"7003392","Calcitonin: physiology and pathophysiology","Austin LA, Heath H 3rd.","N Engl J Med. 1981 Jan 29;304(5):269-78. doi: 10.1056/NEJM198101293040505.","Austin LA","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040505"
"7003391","Normalization of low-density-lipoprotein levels in heterozygous familial hypercholesterolemia with a combined drug regimen","Kane JP, Malloy MJ, Tun P, Phillips NR, Freedman DD, Williams ML, Rowe JS, Havel RJ.","N Engl J Med. 1981 Jan 29;304(5):251-8. doi: 10.1056/NEJM198101293040502.","Kane JP","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040502"
"6255331","Increased high-molecular-weight thyrotropin with impaired biologic activity in a euthyroid man","Spitz IM, Le Roith D, Hirsch H, Carayon P, Pekonen F, Liel Y, Sobel R, Chorer Z, Weintraub B.","N Engl J Med. 1981 Jan 29;304(5):278-82. doi: 10.1056/NEJM198101293040506.","Spitz IM","N Engl J Med","1981","1981/01/29","","","10.1056/NEJM198101293040506"
"7442755","Minority Research Apprenticeship Program","Merritt DH.","N Engl J Med. 1981 Jan 22;304(4):237.","Merritt DH","N Engl J Med","1981","1981/01/22","","",""
"7442754","Medical education revisited","","N Engl J Med. 1981 Jan 22;304(4):235-7. doi: 10.1056/nejm198101223040415.","","N Engl J Med","1981","1981/01/22","","","10.1056/nejm198101223040415"
"7442753","Orphan drugs: proposed legislative help","Van Woert MH.","N Engl J Med. 1981 Jan 22;304(4):235. doi: 10.1056/NEJM198101223040414.","Van Woert MH","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040414"
"7442752","Gynecomastia","","N Engl J Med. 1981 Jan 22;304(4):234-5. doi: 10.1056/NEJM198101223040413.","","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040413"
"7442751","Thiazide, diuretics, cholecystitis, and pancreatitis","Bourke JB, Langman MJ.","N Engl J Med. 1981 Jan 22;304(4):233-4. doi: 10.1056/NEJM198101223040412.","Bourke JB","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040412"
"7442750","The new medical-industrial complex","","N Engl J Med. 1981 Jan 22;304(4):231-3. doi: 10.1056/NEJM198101223040411.","","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040411"
"7442749","A 20-year forecast for academic medical centers","DiBiaggio JA.","N Engl J Med. 1981 Jan 22;304(4):228-30. doi: 10.1056/NEJM198101223040409.","DiBiaggio JA","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040409"
"7442748","The Role of the primary physician in the health-care ""industry""","Almy TP.","N Engl J Med. 1981 Jan 22;304(4):225-8. doi: 10.1056/NEJM198101223040408.","Almy TP","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040408"
"7442747","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 4-1981","","N Engl J Med. 1981 Jan 22;304(4):216-24. doi: 10.1056/NEJM198101223040407.","","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040407"
"7442746","Generation of chemotactic activity in serum from patients with erythropoietic protoporphyria and porphyria cutanea tarda","Lim HW, Perez HD, Poh-Fitzpatrick M, Goldstein IM, Gigli I.","N Engl J Med. 1981 Jan 22;304(4):212-6. doi: 10.1056/NEJM198101223040406.","Lim HW","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040406"
"7442745","Law-medicine notes: Retaliatory actions in malpractice: doctors against lawyers and patients","Curran WJ.","N Engl J Med. 1981 Jan 22;304(4):211-2. doi: 10.1056/NEJM198101223040405.","Curran WJ","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040405"
"7442744","Radiation-induced myelomatosis","Cuzick J.","N Engl J Med. 1981 Jan 22;304(4):204-10. doi: 10.1056/NEJM198101223040404.","Cuzick J","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040404"
"7003390","London milk defended","Morton J.","N Engl J Med. 1981 Jan 22;304(4):237. doi: 10.1056/NEJM198101223040416.","Morton J","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040416"
"6969364","Elastolytic activity in pulmonary lavage fluid from patients with adult respiratory-distress syndrome","Lee CT, Fein AM, Lippmann M, Holtzman H, Kimbel P, Weinbaum G.","N Engl J Med. 1981 Jan 22;304(4):192-6. doi: 10.1056/NEJM198101223040402.","Lee CT","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040402"
"6969363","Defective Fc-receptor functions associated with the HLA-B8/DRw3 haplotype: studies in patients with dermatitis herpetiformis and normal subjects","Lawley TJ, Hall RP, Fauci AS, Katz SI, Hamburger MI, Frank MM.","N Engl J Med. 1981 Jan 22;304(4):185-92. doi: 10.1056/NEJM198101223040401.","Lawley TJ","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040401"
"6449670","Deficiency of galactosylhydroxylysyl glucosyltransferase, an enzyme of collagen synthesis, in a family with dominant epidermolysis bullosa simplex","Savolainen ER, Kero M, Pihlajaniemi T, Kivirikko KI.","N Engl J Med. 1981 Jan 22;304(4):197-204. doi: 10.1056/NEJM198101223040403.","Savolainen ER","N Engl J Med","1981","1981/01/22","","","10.1056/NEJM198101223040403"
"7442743","Legal guidelines for evaluating and dismissing medical students","Irby DM, Fantel JI, Milam SD, Schwarz MR.","N Engl J Med. 1981 Jan 15;304(3):180-4. doi: 10.1056/NEJM198101153040329.","Irby DM","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040329"
"7442742","Criteria for the histopathologic diagnosis of cancer","Ackerman AB.","N Engl J Med. 1981 Jan 15;304(3):176. doi: 10.1056/NEJM198101153040320.","Ackerman AB","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040320"
"7442741","Position effect in 8;14 translocation in Burkitt's lymphoma","Hecht F, Kaiser-McCaw B.","N Engl J Med. 1981 Jan 15;304(3):174-5. doi: 10.1056/nejm198101153040317.","Hecht F","N Engl J Med","1981","1981/01/15","","","10.1056/nejm198101153040317"
"7442740","Estrogens and endometrial cancer","Horwitz RI, Feinstein AR.","N Engl J Med. 1981 Jan 15;304(3):173.","Horwitz RI","N Engl J Med","1981","1981/01/15","","",""
"7442739","Aluminum pots as a source of dietary aluminum","Koning JH.","N Engl J Med. 1981 Jan 15;304(3):172-3.","Koning JH","N Engl J Med","1981","1981/01/15","","",""
"7442738","Aluminum pots as a source of dietary aluminum","Trapp JA, Cannon JB.","N Engl J Med. 1981 Jan 15;304(3):172. doi: 10.1056/NEJM198101153040312.","Trapp JA","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040312"
"7442737","Vitamin C and iron","Nienhuis AW.","N Engl J Med. 1981 Jan 15;304(3):170-1. doi: 10.1056/NEJM198101153040311.","Nienhuis AW","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040311"
"7442736","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 3-1981","","N Engl J Med. 1981 Jan 15;304(3):162-8. doi: 10.1056/NEJM198101153040309.","","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040309"
"7442735","Scurvy and altered iron stores in thalassemia major","Cohen A, Cohen IJ, Schwartz E.","N Engl J Med. 1981 Jan 15;304(3):158-60. doi: 10.1056/NEJM198101153040307.","Cohen A","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040307"
"7442734","Microadenomas of the pituitary and abnormal sellar tomograms in an unselected autopsy series","Burrow GN, Wortzman G, Rewcastle NB, Holgate RC, Kovacs K.","N Engl J Med. 1981 Jan 15;304(3):156-8. doi: 10.1056/NEJM198101153040306.","Burrow GN","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040306"
"7442733","Effects of cysteamine therapy in nephropathic cystinosis","Yudkoff M, Foreman JW, Segal S.","N Engl J Med. 1981 Jan 15;304(3):141-5. doi: 10.1056/NEJM198101153040303.","Yudkoff M","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040303"
"7192363","Identification of the antiplatelet substance in chinese black tree fungus","Markheja AN, Bailey JM.","N Engl J Med. 1981 Jan 15;304(3):175. doi: 10.1056/nejm198101153040318.","Markheja AN","N Engl J Med","1981","1981/01/15","","","10.1056/nejm198101153040318"
"7003389","Precautions in the use of CEA test","Dierksheide WC.","N Engl J Med. 1981 Jan 15;304(3):174.","Dierksheide WC","N Engl J Med","1981","1981/01/15","","",""
"7003388","Immunoadsorption for removal of A and B blood-group antibodies","Bensinger WI, Baker DA, Buckner CD, Clift RA, Thomas ED.","N Engl J Med. 1981 Jan 15;304(3):160-2. doi: 10.1056/NEJM198101153040308.","Bensinger WI","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040308"
"7003387","Eosinophil function","Butterworth AE, David JR.","N Engl J Med. 1981 Jan 15;304(3):154-6. doi: 10.1056/NEJM198101153040305.","Butterworth AE","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040305"
"7003386","Decreased myocardial taurine levels and hypertaurinuria in a kindred with mitral-valve prolapse and congestive cardiomyopathy","Darsee JR, Heymsfield SB.","N Engl J Med. 1981 Jan 15;304(3):129-35. doi: 10.1056/NEJM198101153040301.","Darsee JR","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040301"
"6449669","Ethics of provocative test for Huntington's disease","Bates M.","N Engl J Med. 1981 Jan 15;304(3):175-6. doi: 10.1056/NEJM198101153040319.","Bates M","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040319"
"6449668","Secondary rash in toxic-shock syndrome","Deetz TR, Reves R, Septimus E.","N Engl J Med. 1981 Jan 15;304(3):174. doi: 10.1056/NEJM198101153040315.","Deetz TR","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040315"
"6449667","Histiocytosis-X","Osband ME, Lipton JM, Lavin P, Levey R, Vawter G, Greenberger JS, McCaffrey RP, Parkman R.","N Engl J Med. 1981 Jan 15;304(3):146-53. doi: 10.1056/NEJM198101153040304.","Osband ME","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040304"
"6255330","In search of Hodgkin's disease virus","Gallo RC, Gelmann EP.","N Engl J Med. 1981 Jan 15;304(3):169-70. doi: 10.1056/NEJM198101153040310.","Gallo RC","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040310"
"6255329","Childhood social environment and Hodgkin's disease","Gutensohn N, Cole P.","N Engl J Med. 1981 Jan 15;304(3):135-40. doi: 10.1056/NEJM198101153040302.","Gutensohn N","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040302"
"6108511","Cryptorchidism and fertility","Bongiovanni AM.","N Engl J Med. 1981 Jan 15;304(3):173. doi: 10.1056/NEJM198101153040313.","Bongiovanni AM","N Engl J Med","1981","1981/01/15","","","10.1056/NEJM198101153040313"
"7442732","Concentration of gamma-hydroxybutyric acid in ventricular and lumbar cerebrospinal fluid","Snead OC 3rd, Brown GB, Morawetz RB.","N Engl J Med. 1981 Jan 8;304(2):93-5. doi: 10.1056/NEJM198101083040206.","Snead OC 3rd","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040206"
"7442731","Primary empty sella and Rieger's anomaly of the anterior chamber of the eye: a familial syndrome","Kleinmann RE, Kazarian EL, Raptopoulos V, Braverman LE.","N Engl J Med. 1981 Jan 8;304(2):90-3. doi: 10.1056/NEJM198101083040205.","Kleinmann RE","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040205"
"7442730","Diet, serum cholesterol, and death from coronary heart disease. The Western Electric study","Shekelle RB, Shryock AM, Paul O, Lepper M, Stamler J, Liu S, Raynor WJ Jr.","N Engl J Med. 1981 Jan 8;304(2):65-70. doi: 10.1056/NEJM198101083040201.","Shekelle RB","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040201"
"7442729","Teenage pregnancy","","N Engl J Med. 1981 Jan 8;304(2):121-2. doi: 10.1056/NEJM198101083040218.","","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040218"
"7442728","Case 33-1980: Ileocecal tuberculosis","Alexander SC.","N Engl J Med. 1981 Jan 8;304(2):120. doi: 10.1056/NEJM198101083040217.","Alexander SC","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040217"
"7442727","Noninteraction of digitoxin and quinidine","","N Engl J Med. 1981 Jan 8;304(2):118-9. doi: 10.1056/NEJM198101083040215.","","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040215"
"7442726","Efficacy of pneumococcal vaccine","","N Engl J Med. 1981 Jan 8;304(2):116-7. doi: 10.1056/NEJM198101083040213.","","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040213"
"7442725","Diabetes mellitus and risk of skeletal fracture","","N Engl J Med. 1981 Jan 8;304(2):115-6. doi: 10.1056/NEJM198101083040212.","","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040212"
"7442724","Postoperative radiation for women with cancer of the breast and positive axillary lymph nodes: should it continue?","Lipsett MB.","N Engl J Med. 1981 Jan 8;304(2):112-4. doi: 10.1056/NEJM198101083040211.","Lipsett MB","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040211"
"7442723","Informing the public--with facts and folk tales","Relman AS.","N Engl J Med. 1981 Jan 8;304(2):108-9. doi: 10.1056/NEJM198101083040209.","Relman AS","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040209"
"7442722","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 2-1981","","N Engl J Med. 1981 Jan 8;304(2):100-7. doi: 10.1056/NEJM198101083040208.","","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040208"
"7003385","Drug therapy: spasticity (second of two parts)","Young RR, Delwaide PJ.","N Engl J Med. 1981 Jan 8;304(2):96-9. doi: 10.1056/NEJM198101083040207.","Young RR","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040207"
"7003384","Inhibition of prostacyclin and platelet thromboxane A2 after low-dose aspirin","Preston FE, Whipps S, Jackson CA, French AJ, Wyld PJ, Stoddard CJ.","N Engl J Med. 1981 Jan 8;304(2):76-9. doi: 10.1056/NEJM198101083040203.","Preston FE","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040203"
"7003383","The value of maintenance theophylline in steroid-dependent asthma","Nassif EG, Weinberger M, Thompson R, Huntley W.","N Engl J Med. 1981 Jan 8;304(2):71-5. doi: 10.1056/NEJM198101083040202.","Nassif EG","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040202"
"6934374","Prognostic importance of immunologic markers in adult acute lymphoblastic leukemia","Greaves MF, Lister TA.","N Engl J Med. 1981 Jan 8;304(2):119-20. doi: 10.1056/NEJM198101083040216.","Greaves MF","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040216"
"6777700","Mycoplasmas as agents of human disease","Cassell GH, Cole BC.","N Engl J Med. 1981 Jan 8;304(2):80-9. doi: 10.1056/NEJM198101083040204.","Cassell GH","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040204"
"6777699","Cost effectiveness of pneumococcal vaccine","Rango N.","N Engl J Med. 1981 Jan 8;304(2):117-8. doi: 10.1056/NEJM198101083040214.","Rango N","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040214"
"6777698","The competition strategy: status and prospects","Enthoven AC.","N Engl J Med. 1981 Jan 8;304(2):109-12. doi: 10.1056/NEJM198101083040210.","Enthoven AC","N Engl J Med","1981","1981/01/08","","","10.1056/NEJM198101083040210"
"7432443","Health records for hospital employees","Hamory BH.","N Engl J Med. 1981 Jan 1;304(1):56. doi: 10.1056/NEJM198101013040122.","Hamory BH","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040122"
"7432442","Food allergy","Heiner DC.","N Engl J Med. 1981 Jan 1;304(1):55. doi: 10.1056/NEJM198101013040119.","Heiner DC","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040119"
"7432441","Unilateral electroconvulsive therapy for depression","Price TR.","N Engl J Med. 1981 Jan 1;304(1):53. doi: 10.1056/nejm198101013040115.","Price TR","N Engl J Med","1981","1981/01/01","","","10.1056/nejm198101013040115"
"7432440","Chromosomal mosaicism on amniocentesis: an indication for fetoscopy?","Vekemans M, Perry TB, Hamilton E.","N Engl J Med. 1981 Jan 1;304(1):52-3. doi: 10.1056/nejm198101013040114.","Vekemans M","N Engl J Med","1981","1981/01/01","","","10.1056/nejm198101013040114"
"7432439","Estrogens and portal hypertension in cirrhosis of the liver","Gluud C, Henriksen HH, Svenstrup B.","N Engl J Med. 1981 Jan 1;304(1):52. doi: 10.1056/NEJM198101013040113.","Gluud C","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040113"
"7432438","Diagnosis of prostatic cancer","","N Engl J Med. 1981 Jan 1;304(1):50-2. doi: 10.1056/NEJM198101013040112.","","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040112"
"7432437","Corticosteroid-treated chronic active hepatitis in remission: uncertain prognosis of chronic persistent hepatitis","Czaja AJ, Ludwig J, Baggenstoss AH, Wolf A.","N Engl J Med. 1981 Jan 1;304(1):5-9. doi: 10.1056/NEJM198101013040102.","Czaja AJ","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040102"
"7432436","A statewide approach to diethylstilbestrol--the New York program","Glebatis DM, Janerich DT.","N Engl J Med. 1981 Jan 1;304(1):47-50. doi: 10.1056/NEJM198101013040111.","Glebatis DM","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040111"
"7432435","Research on cystic fibrosis","Littlefield JW.","N Engl J Med. 1981 Jan 1;304(1):44-5. doi: 10.1056/NEJM198101013040109.","Littlefield JW","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040109"
"7432434","Ethylene glycol poisoning: pharmacokinetics during therapy with ethanol and hemodialysis","Peterson CD, Collins AJ, Himes JM, Bullock ML, Keane WF.","N Engl J Med. 1981 Jan 1;304(1):21-3. doi: 10.1056/NEJM198101013040105.","Peterson CD","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040105"
"7432433","Dose-response effect of adjuvant chemotherapy in breast cancer","Bonadonna G, Valagussa P.","N Engl J Med. 1981 Jan 1;304(1):10-5. doi: 10.1056/NEJM198101013040103.","Bonadonna G","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040103"
"7432432","Distinguishing homozygous and heterozygous cystic fibrosis fibroblasts from normal cells by differences in sodium transport","Breslow JL, McPherson J, Epstein J.","N Engl J Med. 1981 Jan 1;304(1):1-5. doi: 10.1056/NEJM198101013040101.","Breslow JL","N Engl J Med","1981","1981/01/01","","","10.1056/NEJM198101013040101"
